name,chembl_id,clean_smiles,first_approval_year,indication_class,molecule_type,withdrawn_flag,therapeutic_flag,polymer_flag,inorganic_flag,natural_product_flag,parenteral,topical,oral,exactmw,lipinskiHBA,lipinskiHBD,NumRotatableBonds,NumAmideBonds,FractionCSP3,NumRings,NumAromaticRings,NumAliphaticRings,NumSaturatedRings,NumHeterocycles,NumAromaticHeterocycles,NumAliphaticHeterocycles,NumBridgeheadAtoms,NumAtomStereoCenters,CrippenClogP
CEFTAROLINE FOSAMIL,CHEMBL501122,CCO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(Sc3nc(-c4cc[n+](C)cc4)cs3)CS[C@H]12)c1nsc(NP(=O)(O)O)n1,2010,CEFTAROLINE FOSAMIL ACETATE,Small molecule,False,True,False,False,True,True,False,False,685.0175567140901,16.0,5.0,11.0,2.0,0.2727272727272727,5.0,3.0,2.0,1.0,5.0,3.0,2.0,0.0,2.0,1.2197000000000002
FOSNETUPITANT,CHEMBL3989917,Cc1ccccc1-c1cc(N2CC[N+](C)(COP(=O)(O)O)CC2)ncc1N(C)C(=O)C(C)(C)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,2018,FOSNETUPITANT CHLORIDE HYDROCHLORIDE,Small molecule,False,True,False,False,False,True,False,True,689.2322026220899,9.0,2.0,8.0,1.0,0.41935483870967744,4.0,3.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,6.368620000000008
DALFOPRISTIN,CHEMBL1200937,CCN(CC)CCS(=O)(=O)[C@@H]1CCN2C(=O)c3coc(n3)CC(=O)C[C@H](O)/C=C(C)/C=C/CNC(=O)/C=C/[C@@H](C)[C@@H](C(C)C)OC(=O)[C@@H]12,1999,Antibacterial,Small molecule,False,True,False,False,True,True,False,False,690.32985018,13.0,2.0,7.0,2.0,0.6176470588235294,3.0,1.0,2.0,1.0,3.0,1.0,2.0,2.0,5.0,2.269300000000002
LOMITAPIDE,CHEMBL354541,O=C(NC1CCN(CCCCC2(C(=O)NCC(F)(F)F)c3ccccc3-c3ccccc32)CC1)c1ccccc1-c1ccc(C(F)(F)F)cc1,2012,LOMITAPIDE MESYLATE,Small molecule,False,True,False,False,False,False,False,True,693.278996744,5.0,2.0,10.0,2.0,0.3333333333333333,6.0,4.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,8.382100000000005
RIFAMYCIN,CHEMBL437765,CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(O)c(cc(O)c4c3C2=O)NC(=O)/C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C,2018,RIFAMYCIN SODIUM,Small molecule,False,True,False,False,True,False,False,True,697.309825944,13.0,6.0,2.0,1.0,0.4864864864864865,5.0,2.0,3.0,0.0,3.0,0.0,3.0,5.0,9.0,4.754120000000005
POSACONAZOLE,CHEMBL1397,CC[C@@H]([C@H](C)O)n1ncn(-c2ccc(N3CCN(c4ccc(OC[C@@H]5CO[C@@](Cn6cncn6)(c6ccc(F)cc6F)C5)cc4)CC3)cc2)c1=O,2006,,Small molecule,False,True,False,False,False,True,False,True,700.329708264,12.0,1.0,12.0,0.0,0.40540540540540543,7.0,5.0,2.0,2.0,4.0,2.0,2.0,0.0,4.0,4.573200000000004
ITRACONAZOLE,CHEMBL64391,CCC(C)n1ncn(-c2ccc(N3CCN(c4ccc(OCC5COC(Cn6cncn6)(c6ccc(Cl)cc6Cl)O5)cc4)CC3)cc2)c1=O,1992,,Small molecule,False,True,False,False,False,True,False,True,704.2393070560003,12.0,0.0,11.0,0.0,0.37142857142857144,7.0,5.0,2.0,2.0,4.0,2.0,2.0,0.0,3.0,5.5773000000000055
ATAZANAVIR,CHEMBL1163,COC(=O)N[C@H](C(=O)N[C@@H](Cc1ccccc1)[C@@H](O)CN(Cc1ccc(-c2ccccn2)cc1)NC(=O)[C@@H](NC(=O)OC)C(C)(C)C)C(C)(C)C,2003,ATAZANAVIR SULFATE,Small molecule,False,True,False,False,False,False,False,True,704.3897480040001,13.0,5.0,14.0,4.0,0.4473684210526316,3.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,4.2116000000000025
MERBROMIN,CHEMBL3833381,O=C(O)c1ccccc1-c1c2cc(Br)c(=O)cc-2oc2c([Hg]O)c(O)c(Br)cc12,not found,,Small molecule,False,True,False,False,False,False,False,False,705.8550552400001,6.0,3.0,3.0,0.0,0.0,4.0,2.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,4.108700000000002
PIPOTIAZINE PALMITATE,CHEMBL2106439,CCCCCCCCCCCCCCCC(=O)OCCC1CCN(CCCN2c3ccccc3Sc3ccc(S(=O)(=O)N(C)C)cc32)CC1,not found,Antipsychotic,Small molecule,True,True,False,False,False,False,False,False,713.425999496,7.0,0.0,23.0,0.0,0.675,4.0,2.0,2.0,1.0,2.0,0.0,2.0,0.0,0.0,10.056299999999998
ISAVUCONAZONIUM,CHEMBL1183349,CNCC(=O)OCc1cccnc1N(C)C(=O)OC(C)[n+]1cnn(C[C@](O)(c2cc(F)ccc2F)[C@@H](C)c2nc(-c3ccc(C#N)cc3)cs2)c1,2015,ISAVUCONAZONIUM SULFATE,Small molecule,False,True,False,False,False,True,False,True,717.2413700800901,13.0,2.0,13.0,1.0,0.2857142857142857,5.0,5.0,0.0,0.0,3.0,3.0,0.0,0.0,3.0,4.584580000000004
VERTEPORFIN,CHEMBL2218885,C=Cc1c(C)c2cc3nc(cc4[nH]c(cc5nc(cc1[nH]2)C(C)=C5CCC(=O)O)c(CCC(=O)OC)c4C)C1(C)C3=CC=C(C(=O)OC)C1C(=O)OC,2000.0,Antineoplastic,Small molecule,False,True,False,False,True,True,False,False,718.300264304,12.0,3.0,9.0,0.0,0.3170731707317073,6.0,3.0,3.0,0.0,5.0,3.0,2.0,8.0,2.0,6.719240000000007
RITONAVIR,CHEMBL163,CC(C)c1nc(CN(C)C(=O)N[C@H](C(=O)N[C@@H](Cc2ccccc2)C[C@H](O)[C@H](Cc2ccccc2)NC(=O)OCc2cncs2)C(C)C)cs1,1996,Antiviral,Small molecule,False,True,False,False,False,False,False,True,720.3127606359999,11.0,4.0,17.0,4.0,0.43243243243243246,4.0,4.0,0.0,0.0,2.0,2.0,0.0,0.0,4.0,5.905200000000005
VALRUBICIN,CHEMBL1096885,CCCCC(=O)OCC(=O)[C@]1(O)Cc2c(O)c3c(c(O)c2[C@@H](O[C@H]2C[C@H](NC(=O)C(F)(F)F)[C@H](O)[C@H](C)O2)C1)C(=O)c1c(OC)cccc1C3=O,1998,,Small molecule,False,True,False,False,True,True,False,False,723.213874872,14.0,5.0,10.0,1.0,0.5,5.0,2.0,3.0,1.0,1.0,0.0,1.0,0.0,6.0,2.4622
ERIBULIN,CHEMBL1683590,C=C1C[C@@H]2CC[C@@]34C[C@H]5O[C@H]6[C@@H](O3)[C@H]3O[C@H](CC[C@@H]3O[C@H]6[C@H]5O4)CC(=O)C[C@H]3[C@H](C[C@H]4O[C@@H](CC[C@@H]1O2)C[C@@H](C)C4=C)O[C@H](C[C@H](O)CN)[C@@H]3OC,2010,ERIBULIN MESYLATE,Small molecule,False,True,False,False,True,True,False,False,729.408811708,12.0,3.0,4.0,0.0,0.875,10.0,0.0,10.0,10.0,10.0,0.0,10.0,12.0,19.0,3.438000000000004
IBREXAFUNGERP,CHEMBL4297513,CC(C)[C@@H](C)[C@@]1(C)CC[C@]2(C)[C@H]3CC[C@H]4[C@@]5(C)COC[C@@]4(C[C@@H](n4ncnc4-c4ccncc4)[C@@H]5OC[C@](C)(N)C(C)(C)C)C3=CC[C@@]2(C)[C@@H]1C(=O)O,2021,IBREXAFUNGERP CITRATE,Small molecule,False,True,False,False,False,False,False,True,729.5193056240003,9.0,3.0,8.0,0.0,0.7727272727272727,7.0,2.0,5.0,4.0,3.0,2.0,1.0,2.0,12.0,8.618400000000007
ERYTHROMYCIN,CHEMBL532,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O,1964,ERYTHROMYCIN LACTOBIONATE,Small molecule,False,True,False,False,True,True,True,True,733.4612412040001,14.0,5.0,7.0,0.0,0.9459459459459459,3.0,0.0,3.0,3.0,3.0,0.0,3.0,0.0,18.0,1.785600000000004
DACLATASVIR,CHEMBL2023898,COC(=O)N[C@H](C(=O)N1CCC[C@H]1c1ncc(-c2ccc(-c3ccc(-c4cnc([C@@H]5CCCN5C(=O)[C@@H](NC(=O)OC)C(C)C)[nH]4)cc3)cc2)[nH]1)C(C)C,2015,DACLATASVIR DIHYDROCHLORIDE,Small molecule,False,True,False,False,False,False,False,True,738.38533132,14.0,4.0,11.0,4.0,0.45,6.0,4.0,2.0,2.0,4.0,2.0,2.0,0.0,4.0,6.222000000000006
ODEVIXIBAT,CHEMBL4297588,CCCCC1(CCCC)CN(c2ccccc2)c2cc(SC)c(OCC(=O)N[C@@H](C(=O)N[C@@H](CC)C(=O)O)c3ccc(O)cc3)cc2S(=O)(=O)N1,2021,,Small molecule,False,True,False,False,False,False,False,True,740.2913564959999,12.0,5.0,17.0,2.0,0.43243243243243246,4.0,3.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,5.879000000000006
SPINOSAD,CHEMBL4297065,CC[C@H]1CCC[C@H](O[C@H]2CC[C@H](N(C)C)[C@@H](C)O2)[C@@H](C)C(=O)C2=C[C@H]3[C@@H]4C[C@H](O[C@@H]5O[C@@H](C)[C@H](OC)[C@@H](OC)[C@H]5OC)C[C@H]4C(C)=C[C@H]3[C@@H]2CC(=O)O1,2011.0,,Small molecule,False,True,False,False,True,False,True,False,745.4764973439999,11.0,0.0,9.0,0.0,0.8571428571428571,6.0,0.0,6.0,4.0,3.0,0.0,3.0,0.0,17.0,5.877500000000007
CLARITHROMYCIN,CHEMBL1741,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(OC)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O,1991,Antibacterial,Small molecule,False,True,False,False,True,False,False,True,747.476891268,14.0,4.0,8.0,0.0,0.9473684210526315,3.0,0.0,3.0,3.0,3.0,0.0,3.0,0.0,18.0,2.439700000000004
AZITHROMYCIN,CHEMBL529,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)CN(C)[C@H](C)[C@@H](O)[C@]1(C)O,1991,Antibacterial,Small molecule,False,True,False,False,True,True,True,True,748.5085257439999,14.0,5.0,7.0,0.0,0.9736842105263158,3.0,0.0,3.0,3.0,3.0,0.0,3.0,0.0,18.0,1.9007000000000054
SIMEPREVIR,CHEMBL501849,COc1ccc2c(O[C@@H]3C[C@H]4C(=O)N[C@]5(C(=O)NS(=O)(=O)C6CC6)C[C@H]5/C=C\CCCCN(C)C(=O)[C@@H]4C3)cc(-c3nc(C(C)C)cs3)nc2c1C,2013,SIMEPREVIR SODIUM,Small molecule,False,True,False,False,True,False,False,True,749.2916908439998,12.0,2.0,8.0,3.0,0.5526315789473685,7.0,3.0,4.0,3.0,3.0,2.0,1.0,0.0,5.0,5.254120000000005
CEFIDEROCOL,CHEMBL3989974,CC(C)(O/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(C[N+]3(CCNC(=O)c4ccc(O)c(O)c4Cl)CCCC3)CS[C@H]12)c1csc(N)n1)C(=O)O,2019,,Small molecule,False,True,False,False,True,True,False,False,752.15698642009,17.0,8.0,13.0,3.0,0.43333333333333335,5.0,2.0,3.0,2.0,4.0,1.0,3.0,0.0,2.0,1.1530000000000022
VINDESINE,CHEMBL238071,CC[C@]1(O)C[C@@H]2CN(CCc3c([nH]c4ccccc34)[C@@](C(=O)OC)(c3cc4c(cc3OC)N(C)[C@H]3[C@@](O)(C(N)=O)[C@H](O)[C@]5(CC)C=CCN6CC[C@]43[C@@H]65)C2)C1,9999,VINDESINE SULFATE,Small molecule,False,True,False,False,True,False,False,False,753.4101490999998,12.0,6.0,6.0,1.0,0.5813953488372093,9.0,3.0,6.0,3.0,6.0,1.0,5.0,2.0,10.0,2.732400000000003
TRABECTEDIN,CHEMBL450449,COc1cc2c(cc1O)CCN[C@]21CS[C@@H]2c3c(OC(C)=O)c(C)c4c(c3[C@H](COC1=O)N1[C@@H](O)[C@@H]3Cc5cc(C)c(OC)c(O)c5[C@H]([C@H]21)N3C)OCO4,2015,,Small molecule,False,True,False,False,True,True,False,False,761.261830196,14.0,4.0,3.0,0.0,0.48717948717948717,10.0,3.0,7.0,2.0,7.0,0.0,7.0,4.0,7.0,3.413240000000002
DIGITOXIN,CHEMBL254219,C[C@H]1O[C@@H](O[C@H]2[C@@H](O)C[C@H](O[C@H]3[C@@H](O)C[C@H](O[C@H]4CC[C@]5(C)[C@H]6CC[C@]7(C)[C@@H](C8=CC(=O)OC8)CC[C@]7(O)[C@@H]6CC[C@@H]5C4)O[C@@H]3C)O[C@@H]2C)C[C@H](O)[C@@H]1O,1982,Cardiotonic,Small molecule,False,True,False,False,True,True,False,False,764.434692108,13.0,5.0,7.0,0.0,0.926829268292683,8.0,0.0,8.0,7.0,4.0,0.0,4.0,0.0,20.0,3.2473000000000014
PARITAPREVIR,CHEMBL3391662,Cc1cnc(C(=O)N[C@H]2CCCCC/C=C\[C@@H]3C[C@@]3(C(=O)NS(=O)(=O)C3CC3)NC(=O)[C@@H]3C[C@@H](Oc4nc5ccccc5c5ccccc45)CN3C2=O)cn1,2014,,Small molecule,False,True,False,False,True,False,False,True,765.2944677159999,14.0,3.0,7.0,4.0,0.425,8.0,4.0,4.0,3.0,4.0,2.0,2.0,0.0,5.0,3.6369200000000026
GRAZOPREVIR,CHEMBL2063090,C=C[C@@H]1C[C@]1(NC(=O)[C@@H]1C[C@@H]2CN1C(=O)[C@H](C(C)(C)C)NC(=O)O[C@@H]1C[C@H]1CCCCCc1nc3ccc(OC)cc3nc1O2)C(=O)NS(=O)(=O)C1CC1,2016,,Small molecule,False,True,False,False,True,False,False,True,766.33599818,15.0,3.0,7.0,4.0,0.631578947368421,7.0,2.0,5.0,4.0,3.0,1.0,2.0,2.0,8.0,3.3019000000000016
CANGRELOR,CHEMBL334966,CSCCNc1nc(SCCC(F)(F)F)nc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)OP(=O)(O)C(Cl)(Cl)P(=O)(O)O)[C@@H](O)[C@H]1O,2015,CANGRELOR TETRASODIUM,Small molecule,False,True,False,False,True,True,False,False,774.9483131500003,17.0,7.0,15.0,0.0,0.7058823529411765,3.0,2.0,1.0,1.0,3.0,2.0,1.0,0.0,6.0,2.8505000000000034
COBICISTAT,CHEMBL2095208,CC(C)c1nc(CN(C)C(=O)N[C@@H](CCN2CCOCC2)C(=O)N[C@H](CC[C@H](Cc2ccccc2)NC(=O)OCc2cncs2)Cc2ccccc2)cs1,2012,,Small molecule,False,True,False,False,False,False,False,True,775.354959796,12.0,3.0,19.0,4.0,0.475,5.0,4.0,1.0,1.0,3.0,2.0,1.0,0.0,3.0,6.000700000000006
LEVOTHYROXINE,CHEMBL1624,N[C@@H](Cc1cc(I)c(Oc2cc(I)c(O)c(I)c2)c(I)c1)C(=O)O,2000,LEVOTHYROXINE SODIUM,Small molecule,False,True,False,False,False,True,False,True,776.686699832,5.0,4.0,5.0,0.0,0.13333333333333333,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.5573000000000015
DEXTROTHYROXINE,CHEMBL559,N[C@H](Cc1cc(I)c(Oc2cc(I)c(O)c(I)c2)c(I)c1)C(=O)O,1967,DEXTROTHYROXINE SODIUM,Small molecule,False,True,False,False,False,False,False,True,776.686699832,5.0,4.0,5.0,0.0,0.13333333333333333,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.5573000000000015
VINORELBINE,CHEMBL553025,CCC1=C[C@@H]2CN(C1)Cc1c([nH]c3ccccc13)[C@@](C(=O)OC)(c1cc3c(cc1OC)N(C)[C@H]1[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]4(CC)C=CCN5CC[C@]31[C@@H]54)C2,1994,VINORELBINE TARTRATE,Small molecule,False,True,False,False,True,True,False,False,778.3941646879999,12.0,2.0,7.0,0.0,0.5333333333333333,9.0,3.0,6.0,2.0,6.0,1.0,5.0,2.0,9.0,4.753600000000004
DIGOXIN,CHEMBL1751,C[C@H]1O[C@@H](O[C@H]2[C@@H](O)C[C@H](O[C@H]3[C@@H](O)C[C@H](O[C@H]4CC[C@]5(C)[C@H]6C[C@@H](O)[C@]7(C)[C@@H](C8=CC(=O)OC8)CC[C@]7(O)[C@@H]6CC[C@@H]5C4)O[C@@H]3C)O[C@@H]2C)C[C@H](O)[C@@H]1O,1975,Cardiotonic,Small molecule,False,True,False,False,True,True,False,True,780.429606728,14.0,6.0,7.0,0.0,0.926829268292683,8.0,0.0,8.0,7.0,4.0,0.0,4.0,0.0,21.0,2.218100000000003
LURBINECTEDIN,CHEMBL4297516,COc1ccc2[nH]c3c(c2c1)CCN[C@]31CS[C@@H]2c3c(OC(C)=O)c(C)c4c(c3[C@H](COC1=O)N1[C@@H](O)[C@@H]3Cc5cc(C)c(OC)c(O)c5[C@H]([C@H]21)N3C)OCO4,2020,,Small molecule,False,True,False,False,True,True,False,False,784.277814608,14.0,4.0,3.0,0.0,0.4634146341463415,11.0,4.0,7.0,2.0,8.0,1.0,7.0,4.0,7.0,4.188940000000004
RIFAXIMIN,CHEMBL1617,CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(O)c(c5c(nc6cc(C)ccn65)c4c3C2=O)NC(=O)/C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C,2004,Antibacterial,Small molecule,False,True,False,False,True,False,False,True,785.3523594520001,14.0,5.0,2.0,1.0,0.4418604651162791,6.0,4.0,2.0,0.0,4.0,2.0,2.0,4.0,9.0,6.157840000000009
ERYTHROMYCIN ESTOLATE,CHEMBL2218877,CCC(=O)O[C@H]1[C@H](O[C@@H]2[C@@H](C)[C@H](O[C@H]3C[C@@](C)(OC)[C@@H](O)[C@H](C)O3)[C@@H](C)C(=O)O[C@H](CC)[C@@](C)(O)[C@H](O)[C@@H](C)C(=O)[C@H](C)C[C@@]2(C)O)O[C@H](C)C[C@@H]1N(C)C,1967,ERYTHROMYCIN PROPIONATE,Small molecule,False,True,False,False,True,False,False,True,789.4874559519999,15.0,4.0,9.0,0.0,0.925,3.0,0.0,3.0,3.0,3.0,0.0,3.0,0.0,18.0,2.7465000000000055
METILDIGOXIN,CHEMBL1697843,CO[C@H]1[C@@H](O)C[C@H](O[C@H]2[C@@H](O)C[C@H](O[C@H]3[C@@H](O)C[C@H](O[C@H]4CC[C@]5(C)[C@H]6C[C@@H](O)[C@]7(C)[C@@H](C8=CC(=O)OC8)CC[C@]7(O)[C@@H]6CC[C@@H]5C4)O[C@@H]3C)O[C@@H]2C)O[C@@H]1C,not found,,Small molecule,False,True,False,False,True,False,False,False,794.445256792,14.0,5.0,8.0,0.0,0.9285714285714286,8.0,0.0,8.0,7.0,4.0,0.0,4.0,0.0,21.0,2.872200000000003
TACROLIMUS,CHEMBL269732,C=CC[C@@H]1/C=C(\C)C[C@H](C)C[C@H](OC)[C@H]2O[C@@](O)(C(=O)C(=O)N3CCCC[C@H]3C(=O)O[C@H](/C(C)=C/[C@@H]3CC[C@@H](O)[C@H](OC)C3)[C@H](C)[C@@H](O)CC1=O)[C@H](C)C[C@@H]2OC,1994,TACROLIMUS,Small molecule,False,True,False,False,True,True,True,True,803.4819766480001,13.0,3.0,7.0,1.0,0.7727272727272727,4.0,0.0,4.0,3.0,3.0,0.0,3.0,2.0,14.0,4.639000000000004
ACETYLDIGITOXIN,CHEMBL3545057,CC(=O)O[C@H]1C[C@H](O[C@H]2[C@@H](O)C[C@H](O[C@H]3[C@@H](O)C[C@H](O[C@H]4CC[C@]5(C)[C@H]6CC[C@]7(C)[C@@H](C8=CC(=O)OC8)CC[C@]7(O)[C@@H]6CC[C@@H]5C4)O[C@@H]3C)O[C@@H]2C)O[C@H](C)[C@H]1O,1982,,Small molecule,False,True,False,False,True,False,False,True,806.4452567920001,14.0,4.0,8.0,0.0,0.9069767441860465,8.0,0.0,8.0,7.0,4.0,0.0,4.0,0.0,20.0,3.8181000000000025
DOCETAXEL,CHEMBL3545252,CC(=O)O[C@@]12CO[C@@H]1C[C@H](O)[C@@]1(C)C(=O)[C@H](O)C3=C(C)[C@@H](OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)c4ccccc4)C[C@@](O)([C@@H](OC(=O)c4ccccc4)[C@@H]12)C3(C)C,1996,DOCETAXEL,Small molecule,False,True,False,False,True,True,False,False,807.3466053760001,15.0,5.0,8.0,1.0,0.5581395348837209,6.0,2.0,4.0,3.0,1.0,0.0,1.0,2.0,11.0,3.2596000000000025
PIMECROLIMUS,CHEMBL1200686,CC[C@@H]1/C=C(\C)C[C@H](C)C[C@H](OC)[C@H]2O[C@@](O)(C(=O)C(=O)N3CCCC[C@H]3C(=O)O[C@H](/C(C)=C/[C@@H]3CC[C@H](Cl)[C@H](OC)C3)[C@H](C)[C@@H](O)CC1=O)[C@H](C)C[C@@H]2OC,2001,,Small molecule,False,True,False,False,True,False,True,False,809.448089676,12.0,2.0,6.0,1.0,0.813953488372093,4.0,0.0,4.0,3.0,3.0,0.0,3.0,2.0,14.0,5.7194000000000065
VINBLASTINE,CHEMBL159,CC[C@]1(O)C[C@@H]2CN(CCc3c([nH]c4ccccc34)[C@@](C(=O)OC)(c3cc4c(cc3OC)N(C)[C@H]3[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]5(CC)C=CCN6CC[C@]43[C@@H]65)C2)C1,1965,VINBLASTINE SULFATE,Small molecule,False,True,False,False,True,True,False,False,810.420379436,13.0,3.0,7.0,0.0,0.5869565217391305,9.0,3.0,6.0,3.0,6.0,1.0,5.0,2.0,10.0,3.9909000000000034
TELITHROMYCIN,CHEMBL1136,CC[C@H]1OC(=O)[C@H](C)C(=O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(OC)C[C@@H](C)C(=O)[C@H](C)[C@H]2N(CCCCn3cnc(-c4cccnc4)c3)C(=O)O[C@]12C,2004,,Small molecule,False,True,False,False,True,False,False,True,811.4731432799999,15.0,1.0,11.0,1.0,0.7209302325581395,5.0,2.0,3.0,3.0,5.0,2.0,3.0,0.0,13.0,4.929200000000005
TROLEANDOMYCIN,CHEMBL564085,CO[C@H]1C[C@H](O[C@@H]2[C@@H](C)C(=O)O[C@H](C)[C@H](C)[C@H](OC(C)=O)[C@@H](C)C(=O)[C@]3(CO3)C[C@H](C)[C@H](O[C@@H]3O[C@H](C)C[C@H](N(C)C)[C@H]3OC(C)=O)[C@H]2C)O[C@@H](C)[C@@H]1OC(C)=O,1969,Antibacterial,Small molecule,False,True,False,False,True,False,False,True,813.4510704440002,16.0,0.0,9.0,0.0,0.8780487804878049,4.0,0.0,4.0,4.0,4.0,0.0,4.0,0.0,18.0,3.620900000000008
VINFLUNINE,CHEMBL2110725,CC[C@]12C=CCN3CC[C@@]4(c5cc([C@@]6(C(=O)OC)C[C@@H]7C[C@@H](C(C)(F)F)CN(Cc8c6[nH]c6ccccc86)C7)c(OC)cc5N(C)[C@H]4[C@@](O)(C(=O)OC)[C@@H]1OC(C)=O)[C@@H]32,not found,,Small molecule,False,True,False,False,True,False,False,False,816.3909711280003,12.0,2.0,7.0,0.0,0.5777777777777777,9.0,3.0,6.0,3.0,6.0,1.0,5.0,2.0,10.0,5.078700000000006
RIFAMPIN,CHEMBL374478,CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(O)c(c(/C=N/N5CCN(C)CC5)c(O)c4c3C2=O)NC(=O)/C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C,1971,Antibacterial,Small molecule,False,True,False,False,True,True,False,True,822.4051232960003,16.0,6.0,4.0,1.0,0.5348837209302325,6.0,2.0,4.0,1.0,4.0,0.0,4.0,5.0,9.0,4.335420000000004
VINCRISTINE,CHEMBL90555,CC[C@]1(O)C[C@H]2CN(CCc3c([nH]c4ccccc34)[C@@](C(=O)OC)(c3cc4c(cc3OC)N(C=O)[C@H]3[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]5(CC)C=CCN6CC[C@]43[C@@H]65)C2)C1,1963,VINCRISTINE SULFATE,Small molecule,False,True,False,False,True,True,False,False,824.3996439919999,14.0,3.0,8.0,1.0,0.5652173913043478,9.0,3.0,6.0,3.0,6.0,1.0,5.0,2.0,10.0,3.5175000000000027
DIRITHROMYCIN,CHEMBL1237072,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)[C@@H]2N[C@@H](COCCOC)O[C@H]([C@H]2C)[C@]1(C)O,1995,,Small molecule,False,True,False,False,True,False,False,True,834.545305176,16.0,5.0,12.0,0.0,0.9761904761904762,4.0,0.0,4.0,4.0,4.0,0.0,4.0,2.0,20.0,2.201700000000009
CABAZITAXEL,CHEMBL1201748,CO[C@H]1C[C@H]2OC[C@@]2(OC(C)=O)[C@H]2[C@H](OC(=O)c3ccccc3)[C@]3(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)c4ccccc4)C(C)=C([C@@H](OC)C(=O)[C@]12C)C3(C)C,2010,,Small molecule,False,True,False,False,True,True,False,False,835.377905504,15.0,3.0,10.0,1.0,0.5777777777777777,6.0,2.0,4.0,3.0,1.0,0.0,1.0,2.0,11.0,4.567800000000003
ROXITHROMYCIN,CHEMBL1214185,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)/C(=N\OCOCCOC)[C@H](C)[C@@H](O)[C@]1(C)O,not found,Antibacterial,Small molecule,False,True,False,False,True,False,False,False,836.524569732,17.0,5.0,13.0,0.0,0.9512195121951219,3.0,0.0,3.0,3.0,3.0,0.0,3.0,0.0,18.0,2.2096000000000076
GLECAPREVIR,CHEMBL3545363,CC(C)(C)[C@@H]1NC(=O)O[C@@H]2CCC[C@H]2OC/C=C/C(F)(F)c2nc3ccccc3nc2O[C@@H]2C[C@@H](C(=O)N[C@]3(C(=O)NS(=O)(=O)C4(C)CC4)C[C@H]3C(F)F)N(C2)C1=O,2017,,Small molecule,False,True,False,False,True,False,False,True,838.2983109320002,15.0,3.0,6.0,4.0,0.631578947368421,7.0,2.0,5.0,4.0,3.0,1.0,2.0,2.0,8.0,3.8568000000000016
