name,chembl_id,clean_smiles,first_approval_year,indication_class,molecule_type,withdrawn_flag,therapeutic_flag,polymer_flag,inorganic_flag,natural_product_flag,oral,parenteral,topical
PIPECURONIUM,CHEMBL1201206,CC(=O)O[C@H]1C[C@@H]2CC[C@@H]3[C@H](CC[C@@]4(C)[C@H]3C[C@H](N3CC[N+](C)(C)CC3)[C@@H]4OC(C)=O)[C@@]2(C)C[C@@H]1N1CC[N+](C)(C)CC1,1990,PIPECURONIUM BROMIDE,Small molecule,False,True,False,False,True,False,True,False
ATOGEPANT,CHEMBL3991065,C[C@@H]1[C@H](c2c(F)ccc(F)c2F)C[C@H](NC(=O)c2cnc3c(c2)C[C@@]2(C3)C(=O)Nc3ncccc32)C(=O)N1CC(F)(F)F,2021,,Small molecule,False,True,False,False,False,True,False,False
BENZONATATE,CHEMBL1374379,CCCCNc1ccc(C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOC)cc1,1958,Antitussive,Small molecule,False,True,False,False,False,True,False,False
FULVESTRANT,CHEMBL1358,C[C@]12CC[C@@H]3c4ccc(O)cc4C[C@@H](CCCCCCCCC[S+]([O-])CCCC(F)(F)C(F)(F)F)[C@H]3[C@@H]1CC[C@@H]2O,2002,,Small molecule,False,True,False,False,True,False,True,False
DIOSMIN,CHEMBL231884,COc1ccc(-c2cc(=O)c3c(O)cc(O[C@@H]4O[C@H](CO[C@@H]5O[C@@H](C)[C@H](O)[C@@H](O)[C@H]5O)[C@@H](O)[C@H](O)[C@H]4O)cc3o2)cc1O,not found,Systemic Sclerosis ,Small molecule,False,True,False,False,True,False,False,False
RESERPINE,CHEMBL772,COC(=O)[C@H]1[C@H]2C[C@@H]3c4[nH]c5cc(OC)ccc5c4CCN3C[C@H]2C[C@@H](OC(=O)c2cc(OC)c(OC)c(OC)c2)[C@@H]1OC,1960,Antihypertensive,Small molecule,True,True,False,False,True,True,True,False
TUBOCURARINE,CHEMBL339427,COc1cc2c3cc1Oc1cc(ccc1O)C[C@@H]1c4c(cc(OC)c(O)c4Oc4ccc(cc4)C[C@@H]3N(C)CC2)CC[N+]1(C)C,1945,TUBOCURARINE CHLORIDE,Small molecule,False,True,False,False,True,False,True,False
CANDESARTAN CILEXETIL,CHEMBL1014,CCOc1nc2cccc(C(=O)OC(C)OC(=O)OC3CCCCC3)c2n1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,1998,Antagonist (angiotensin II receptor); Antihypertensive,Small molecule,False,True,False,False,False,True,False,False
LERCANIDIPINE HYDROCHLORIDE,CHEMBL2106419,COC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)(C)CN(C)CCC(c2ccccc2)c2ccccc2)C1c1cccc([N+](=O)[O-])c1,not found,,Small molecule,True,True,False,False,False,False,False,False
ERGOLOID,CHEMBL2364968,CC(C)[C@@]1(NC(=O)[C@@H]2C[C@@H]3c4cccc5[nH]cc(c45)C[C@H]3N(C)C2)O[C@@]2(O)[C@@H]3CCCN3C(=O)[C@H](Cc3ccccc3)N2C1=O,1953,ERGOLOID MESYLATES,Small molecule,False,True,False,False,True,True,False,True
CEFPIRAMIDE,CHEMBL1201204,Cc1cc(O)c(C(=O)N[C@@H](C(=O)N[C@@H]2C(=O)N3C(C(=O)O)=C(CSc4nnnn4C)CS[C@H]23)c2ccc(O)cc2)cn1,1989,CEFPIRAMIDE SODIUM,Small molecule,False,True,False,False,True,False,True,False
OXIGLUTATIONE,CHEMBL1372,N[C@@H](CCC(=O)N[C@@H](CSSC[C@H](NC(=O)CC[C@H](N)C(=O)O)C(=O)NCC(=O)O)C(=O)NCC(=O)O)C(=O)O,2008,,Small molecule,False,True,False,False,False,False,False,False
NOVOBIOCIN,CHEMBL36506,CO[C@@H]1[C@@H](OC(N)=O)[C@@H](O)[C@H](Oc2ccc3c(O)c(NC(=O)c4ccc(O)c(CC=C(C)C)c4)c(=O)oc3c2C)OC1(C)C,1964,NOVOBIOCIN SODIUM,Small molecule,True,True,False,False,True,True,False,False
INDINAVIR,CHEMBL115,CC(C)(C)NC(=O)[C@@H]1CN(Cc2cccnc2)CCN1C[C@@H](O)C[C@@H](Cc1ccccc1)C(=O)N[C@H]1c2ccccc2C[C@H]1O,1996,INDINAVIR SULFATE,Small molecule,False,True,False,False,False,True,False,False
LIFITEGRAST,CHEMBL2048028,CS(=O)(=O)c1cccc(C[C@H](NC(=O)c2c(Cl)cc3c(c2Cl)CCN(C(=O)c2ccc4ccoc4c2)C3)C(=O)O)c1,2016,,Small molecule,False,True,False,False,False,False,False,True
FOSAPREPITANT,CHEMBL1199324,C[C@@H](O[C@H]1OCCN(Cc2nn(P(=O)(O)O)c(=O)[nH]2)[C@H]1c1ccc(F)cc1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,2008,FOSAPREPITANT DIMEGLUMINE,Small molecule,False,True,False,False,False,False,True,False
NEOMYCIN,CHEMBL3989751,NCC1OC(OC2C(CO)OC(OC3C(O)C(N)CC(N)C3OC3OC(CN)C(O)C(O)C3N)C2O)C(N)C(O)C1O,1964.0,Antibacterial,Small molecule,False,True,False,False,True,True,True,True
TRAMETINIB,CHEMBL2103875,CC(=O)Nc1cccc(-n2c(=O)n(C3CC3)c(=O)c3c(Nc4ccc(I)cc4F)n(C)c(=O)c(C)c32)c1,2013,TRAMETINIB DIMETHYL SULFOXIDE,Small molecule,False,True,False,False,True,True,False,False
PAROMOMYCIN,CHEMBL370143,NC[C@@H]1O[C@H](O[C@@H]2[C@@H](CO)O[C@@H](O[C@@H]3[C@@H](O)[C@H](N)C[C@H](N)[C@H]3O[C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3N)[C@@H]2O)[C@H](N)[C@@H](O)[C@@H]1O,1969,PAROMOMYCIN SULFATE,Small molecule,False,True,False,False,True,True,False,False
CEFDITOREN PIVOXIL,CHEMBL454446,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)OCOC(=O)C(C)(C)C)=C(/C=C\c3scnc3C)CS[C@H]12)c1csc(N)n1,2001,,Small molecule,False,True,False,False,True,True,False,False
RELUGOLIX,CHEMBL1800159,CONC(=O)Nc1ccc(-c2sc3c(c2CN(C)C)c(=O)n(-c2ccc(OC)nn2)c(=O)n3Cc2c(F)cccc2F)cc1,2020,,Small molecule,False,True,False,False,True,True,False,False
DABIGATRAN ETEXILATE,CHEMBL539697,CCCCCCOC(=O)NC(=N)c1ccc(NCc2nc3cc(C(=O)N(CCC(=O)OCC)c4ccccn4)ccc3n2C)cc1,2010,DABIGATRAN ETEXILATE MESYLATE,Small molecule,False,True,False,False,False,True,False,False
LOPINAVIR,CHEMBL729,Cc1cccc(C)c1OCC(=O)N[C@@H](Cc1ccccc1)[C@@H](O)C[C@H](Cc1ccccc1)NC(=O)[C@H](C(C)C)N1CCCNC1=O,2000,,Small molecule,False,True,False,False,False,True,False,False
ELAGOLIX,CHEMBL1208155,COc1cccc(-c2c(C)n(Cc3c(F)cccc3C(F)(F)F)c(=O)n(C[C@H](NCCCC(=O)O)c3ccccc3)c2=O)c1F,2018,ELAGOLIX SODIUM,Small molecule,False,True,False,False,True,True,False,False
RESCINNAMINE,CHEMBL1668,COC(=O)[C@H]1[C@H]2C[C@@H]3c4[nH]c5cc(OC)ccc5c4CCN3C[C@H]2C[C@@H](OC(=O)/C=C/c2cc(OC)c(OC)c(OC)c2)[C@@H]1OC,1956,,Small molecule,False,True,False,False,True,True,False,False
LONAFARNIB,CHEMBL298734,NC(=O)N1CCC(CC(=O)N2CCC([C@H]3c4ncc(Br)cc4CCc4cc(Cl)cc(Br)c43)CC2)CC1,2020,,Small molecule,False,True,False,False,False,True,False,False
MOXIDECTIN,CHEMBL2104415,CO/N=C1\C[C@]2(C[C@@H]3C[C@@H](C/C=C(\C)C[C@@H](C)/C=C/C=C4\CO[C@@H]5[C@H](O)C(C)=C[C@@H](C(=O)O3)[C@]45O)O2)O[C@H](/C(C)=C/C(C)C)[C@H]1C,2018,Antiparasitic (veterinary),Small molecule,False,True,False,False,True,True,False,False
AMIODARONE,CHEMBL633,CCCCc1oc2ccccc2c1C(=O)c1cc(I)c(OCCN(CC)CC)c(I)c1,1985,AMIODARONE HYDROCHLORIDE,Small molecule,False,True,False,False,False,True,True,False
CEFOPERAZONE,CHEMBL507674,CCN1CCN(C(=O)N[C@@H](C(=O)N[C@@H]2C(=O)N3C(C(=O)O)=C(CSc4nnnn4C)CS[C@H]23)c2ccc(O)cc2)C(=O)C1=O,1982,CEFOPERAZONE SODIUM,Small molecule,False,True,False,False,True,False,True,False
AVATROMBOPAG,CHEMBL2103883,O=C(Nc1nc(-c2cc(Cl)cs2)c(N2CCN(C3CCCCC3)CC2)s1)c1cnc(N2CCC(C(=O)O)CC2)c(Cl)c1,2018,AVATROMBOPAG MALEATE,Small molecule,False,True,False,False,False,True,False,False
LIOTHYRONINE SODIUM,CHEMBL1201119,N[C@@H](Cc1cc(I)c(Oc2ccc(O)c(I)c2)c(I)c1)C(=O)O,1956,Thyroid Hormone,Small molecule,False,True,False,False,False,True,True,False
NALOXEGOL,CHEMBL2219418,C=CCN1CC[C@]23c4c5ccc(O)c4O[C@H]2[C@@H](OCCOCCOCCOCCOCCOCCOCCOC)CC[C@@]3(O)[C@H]1C5,2014,NALOXEGOL OXALATE,Small molecule,False,True,False,False,True,True,False,False
METOCURINE,CHEMBL1259,COc1ccc2cc1Oc1cc3c(cc1OC)CC[N+](C)(C)[C@H]3Cc1ccc(cc1)Oc1c(OC)c(OC)cc3c1[C@@H](C2)[N+](C)(C)CC3,1982,METOCURINE IODIDE,Small molecule,False,True,False,False,True,False,True,False
BROMOCRIPTINE,CHEMBL493,CC(C)C[C@H]1C(=O)N2CCC[C@H]2[C@]2(O)O[C@](NC(=O)[C@@H]3C=C4c5cccc6[nH]c(Br)c(c56)C[C@H]4N(C)C3)(C(C)C)C(=O)N12,1978,BROMOCRIPTINE MESYLATE,Small molecule,False,True,False,False,True,True,False,False
TENIPOSIDE,CHEMBL452231,COc1cc([C@@H]2c3cc4c(cc3[C@@H](O[C@@H]3O[C@@H]5CO[C@@H](c6cccs6)O[C@H]5[C@H](O)[C@H]3O)[C@H]3COC(=O)[C@H]23)OCO4)cc(OC)c1O,1992,Antineoplastic,Small molecule,False,True,False,False,True,False,True,False
ARIPIPRAZOLE LAUROXIL,CHEMBL2219425,CCCCCCCCCCCC(=O)OCN1C(=O)CCc2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc21,2015,,Small molecule,False,True,False,False,False,False,True,False
CLINDAMYCIN PALMITATE,CHEMBL1201289,CCCCCCCCCCCCCCCC(=O)O[C@@H]1[C@@H](O)[C@@H](O)[C@@H]([C@H](NC(=O)[C@@H]2C[C@@H](CCC)CN2C)[C@H](C)Cl)O[C@@H]1SC,1986,CLINDAMYCIN PALMITATE HYDROCHLORIDE,Small molecule,False,True,False,False,True,True,False,False
PALIPERIDONE PALMITATE,CHEMBL2107360,CCCCCCCCCCCCCCCC(=O)OC1CCCn2c1nc(C)c(CCN1CCC(c3noc4cc(F)ccc34)CC1)c2=O,2009,,Small molecule,False,True,False,False,False,False,True,False
NATAMYCIN,CHEMBL1200656,C[C@@H]1C/C=C/C=C/C=C/C=C/[C@H](O[C@@H]2O[C@H](C)[C@@H](O)[C@H](N)[C@@H]2O)C[C@@H]2O[C@](O)(C[C@@H](O)C[C@H]3O[C@@H]3/C=C/C(=O)O1)C[C@H](O)[C@H]2C(=O)O,1978,Antibacterial (ophthalmic),Small molecule,False,True,False,False,True,False,False,True
ALCURONIUM,CHEMBL3305985,C=CC[N@@+]12CC[C@@]34c5ccccc5N5/C=C6/[C@H]7C[C@H]8[C@@]9(CC[N@@+]8(CC=C)C/C7=C/CO)c7ccccc7N(/C=C(/[C@@H](C[C@@H]31)/C(=C\CO)C2)[C@H]54)[C@@H]69,9999,ALCURONIUM CHLORIDE,Small molecule,False,True,False,False,True,False,False,False
CEFTOLOZANE,CHEMBL2103872,Cn1c(N)c(NC(=O)NCCN)c[n+]1CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)/C(=N\OC(C)(C)C(=O)O)c3nsc(N)n3)[C@H]2SC1,2014,CEFTOLOZANE SULFATE,Small molecule,False,True,False,False,True,False,True,False
ETOPOSIDE PHOSPHATE,CHEMBL1200645,COc1cc([C@@H]2c3cc4c(cc3[C@@H](O[C@@H]3O[C@@H]5CO[C@@H](C)O[C@H]5[C@H](O)[C@H]3O)[C@H]3COC(=O)[C@H]23)OCO4)cc(OC)c1OP(=O)(O)O,1996,Antineoplastic,Small molecule,False,True,False,False,True,False,True,False
SAQUINAVIR,CHEMBL114,CC(C)(C)NC(=O)[C@@H]1C[C@@H]2CCCC[C@@H]2CN1C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(N)=O)NC(=O)c1ccc2ccccc2n1,1995,SAQUINAVIR MESYLATE,Small molecule,False,True,False,False,False,True,False,False
MARALIXIBAT,CHEMBL363392,CCCCC1(CCCC)CS(=O)(=O)c2ccc(N(C)C)cc2[C@@H](c2ccc(OCc3ccc(C[N+]45CCN(CC4)CC5)cc3)cc2)[C@H]1O,2021,MARALIXIBAT CHLORIDE,Small molecule,False,True,False,False,False,True,False,False
SODIUM STIBOGLUCONATE,CHEMBL3991035,O=C(O)[C@@H]1O[Sb]2(O)(O[Sb]34(O)O[C@H]([C@H](C(=O)O)O3)[C@@H]([C@H](O)CO)O4)O[C@H]1[C@@H]([C@H](O)CO)O2,not found,Leishmaniosis,Small molecule,False,True,False,False,False,False,False,False
TEMOPORFIN,CHEMBL383675,Oc1cccc(-c2c3nc(c(-c4cccc(O)c4)c4ccc([nH]4)c(-c4cccc(O)c4)c4ccc([nH]4)c(-c4cccc(O)c4)c4nc2CC4)C=C3)c1,not found,Antineoplastic,Small molecule,True,True,False,False,True,False,False,False
CEFTAROLINE FOSAMIL,CHEMBL501122,CCO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(Sc3nc(-c4cc[n+](C)cc4)cs3)CS[C@H]12)c1nsc(NP(=O)(O)O)n1,2010,CEFTAROLINE FOSAMIL ACETATE,Small molecule,False,True,False,False,True,False,True,False
FOSNETUPITANT,CHEMBL3989917,Cc1ccccc1-c1cc(N2CC[N+](C)(COP(=O)(O)O)CC2)ncc1N(C)C(=O)C(C)(C)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,2018,FOSNETUPITANT CHLORIDE HYDROCHLORIDE,Small molecule,False,True,False,False,False,True,True,False
DALFOPRISTIN,CHEMBL1200937,CCN(CC)CCS(=O)(=O)[C@@H]1CCN2C(=O)c3coc(n3)CC(=O)C[C@H](O)/C=C(C)/C=C/CNC(=O)/C=C/[C@@H](C)[C@@H](C(C)C)OC(=O)[C@@H]12,1999,Antibacterial,Small molecule,False,True,False,False,True,False,True,False
LOMITAPIDE,CHEMBL354541,O=C(NC1CCN(CCCCC2(C(=O)NCC(F)(F)F)c3ccccc3-c3ccccc32)CC1)c1ccccc1-c1ccc(C(F)(F)F)cc1,2012,LOMITAPIDE MESYLATE,Small molecule,False,True,False,False,False,True,False,False
RIFAMYCIN,CHEMBL437765,CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(O)c(cc(O)c4c3C2=O)NC(=O)/C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C,2018,RIFAMYCIN SODIUM,Small molecule,False,True,False,False,True,True,False,False
POSACONAZOLE,CHEMBL1397,CC[C@@H]([C@H](C)O)n1ncn(-c2ccc(N3CCN(c4ccc(OC[C@@H]5CO[C@@](Cn6cncn6)(c6ccc(F)cc6F)C5)cc4)CC3)cc2)c1=O,2006,,Small molecule,False,True,False,False,False,True,True,False
ITRACONAZOLE,CHEMBL64391,CCC(C)n1ncn(-c2ccc(N3CCN(c4ccc(OCC5COC(Cn6cncn6)(c6ccc(Cl)cc6Cl)O5)cc4)CC3)cc2)c1=O,1992,,Small molecule,False,True,False,False,False,True,True,False
ATAZANAVIR,CHEMBL1163,COC(=O)N[C@H](C(=O)N[C@@H](Cc1ccccc1)[C@@H](O)CN(Cc1ccc(-c2ccccn2)cc1)NC(=O)[C@@H](NC(=O)OC)C(C)(C)C)C(C)(C)C,2003,ATAZANAVIR SULFATE,Small molecule,False,True,False,False,False,True,False,False
MERBROMIN,CHEMBL3833381,O=C(O)c1ccccc1-c1c2cc(Br)c(=O)cc-2oc2c([Hg]O)c(O)c(Br)cc12,not found,,Small molecule,False,True,False,False,False,False,False,False
PIPOTIAZINE PALMITATE,CHEMBL2106439,CCCCCCCCCCCCCCCC(=O)OCCC1CCN(CCCN2c3ccccc3Sc3ccc(S(=O)(=O)N(C)C)cc32)CC1,not found,Antipsychotic,Small molecule,True,True,False,False,False,False,False,False
ISAVUCONAZONIUM,CHEMBL1183349,CNCC(=O)OCc1cccnc1N(C)C(=O)OC(C)[n+]1cnn(C[C@](O)(c2cc(F)ccc2F)[C@@H](C)c2nc(-c3ccc(C#N)cc3)cs2)c1,2015,ISAVUCONAZONIUM SULFATE,Small molecule,False,True,False,False,False,True,True,False
VERTEPORFIN,CHEMBL2218885,C=Cc1c(C)c2cc3nc(cc4[nH]c(cc5nc(cc1[nH]2)C(C)=C5CCC(=O)O)c(CCC(=O)OC)c4C)C1(C)C3=CC=C(C(=O)OC)C1C(=O)OC,2000.0,Antineoplastic,Small molecule,False,True,False,False,True,False,True,False
RITONAVIR,CHEMBL163,CC(C)c1nc(CN(C)C(=O)N[C@H](C(=O)N[C@@H](Cc2ccccc2)C[C@H](O)[C@H](Cc2ccccc2)NC(=O)OCc2cncs2)C(C)C)cs1,1996,Antiviral,Small molecule,False,True,False,False,False,True,False,False
VALRUBICIN,CHEMBL1096885,CCCCC(=O)OCC(=O)[C@]1(O)Cc2c(O)c3c(c(O)c2[C@@H](O[C@H]2C[C@H](NC(=O)C(F)(F)F)[C@H](O)[C@H](C)O2)C1)C(=O)c1c(OC)cccc1C3=O,1998,,Small molecule,False,True,False,False,True,False,True,False
ERIBULIN,CHEMBL1683590,C=C1C[C@@H]2CC[C@@]34C[C@H]5O[C@H]6[C@@H](O3)[C@H]3O[C@H](CC[C@@H]3O[C@H]6[C@H]5O4)CC(=O)C[C@H]3[C@H](C[C@H]4O[C@@H](CC[C@@H]1O2)C[C@@H](C)C4=C)O[C@H](C[C@H](O)CN)[C@@H]3OC,2010,ERIBULIN MESYLATE,Small molecule,False,True,False,False,True,False,True,False
IBREXAFUNGERP,CHEMBL4297513,CC(C)[C@@H](C)[C@@]1(C)CC[C@]2(C)[C@H]3CC[C@H]4[C@@]5(C)COC[C@@]4(C[C@@H](n4ncnc4-c4ccncc4)[C@@H]5OC[C@](C)(N)C(C)(C)C)C3=CC[C@@]2(C)[C@@H]1C(=O)O,2021,IBREXAFUNGERP CITRATE,Small molecule,False,True,False,False,False,True,False,False
ERYTHROMYCIN,CHEMBL532,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O,1964,ERYTHROMYCIN LACTOBIONATE,Small molecule,False,True,False,False,True,True,True,True
DACLATASVIR,CHEMBL2023898,COC(=O)N[C@H](C(=O)N1CCC[C@H]1c1ncc(-c2ccc(-c3ccc(-c4cnc([C@@H]5CCCN5C(=O)[C@@H](NC(=O)OC)C(C)C)[nH]4)cc3)cc2)[nH]1)C(C)C,2015,DACLATASVIR DIHYDROCHLORIDE,Small molecule,False,True,False,False,False,True,False,False
ODEVIXIBAT,CHEMBL4297588,CCCCC1(CCCC)CN(c2ccccc2)c2cc(SC)c(OCC(=O)N[C@@H](C(=O)N[C@@H](CC)C(=O)O)c3ccc(O)cc3)cc2S(=O)(=O)N1,2021,,Small molecule,False,True,False,False,False,True,False,False
SPINOSAD,CHEMBL4297065,CC[C@H]1CCC[C@H](O[C@H]2CC[C@H](N(C)C)[C@@H](C)O2)[C@@H](C)C(=O)C2=C[C@H]3[C@@H]4C[C@H](O[C@@H]5O[C@@H](C)[C@H](OC)[C@@H](OC)[C@H]5OC)C[C@H]4C(C)=C[C@H]3[C@@H]2CC(=O)O1,2011.0,,Small molecule,False,True,False,False,True,False,False,True
CLARITHROMYCIN,CHEMBL1741,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(OC)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O,1991,Antibacterial,Small molecule,False,True,False,False,True,True,False,False
AZITHROMYCIN,CHEMBL529,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)CN(C)[C@H](C)[C@@H](O)[C@]1(C)O,1991,Antibacterial,Small molecule,False,True,False,False,True,True,True,True
SIMEPREVIR,CHEMBL501849,COc1ccc2c(O[C@@H]3C[C@H]4C(=O)N[C@]5(C(=O)NS(=O)(=O)C6CC6)C[C@H]5/C=C\CCCCN(C)C(=O)[C@@H]4C3)cc(-c3nc(C(C)C)cs3)nc2c1C,2013,SIMEPREVIR SODIUM,Small molecule,False,True,False,False,True,True,False,False
CEFIDEROCOL,CHEMBL3989974,CC(C)(O/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(C[N+]3(CCNC(=O)c4ccc(O)c(O)c4Cl)CCCC3)CS[C@H]12)c1csc(N)n1)C(=O)O,2019,,Small molecule,False,True,False,False,True,False,True,False
VINDESINE,CHEMBL238071,CC[C@]1(O)C[C@@H]2CN(CCc3c([nH]c4ccccc34)[C@@](C(=O)OC)(c3cc4c(cc3OC)N(C)[C@H]3[C@@](O)(C(N)=O)[C@H](O)[C@]5(CC)C=CCN6CC[C@]43[C@@H]65)C2)C1,9999,VINDESINE SULFATE,Small molecule,False,True,False,False,True,False,False,False
TRABECTEDIN,CHEMBL450449,COc1cc2c(cc1O)CCN[C@]21CS[C@@H]2c3c(OC(C)=O)c(C)c4c(c3[C@H](COC1=O)N1[C@@H](O)[C@@H]3Cc5cc(C)c(OC)c(O)c5[C@H]([C@H]21)N3C)OCO4,2015,,Small molecule,False,True,False,False,True,False,True,False
DIGITOXIN,CHEMBL254219,C[C@H]1O[C@@H](O[C@H]2[C@@H](O)C[C@H](O[C@H]3[C@@H](O)C[C@H](O[C@H]4CC[C@]5(C)[C@H]6CC[C@]7(C)[C@@H](C8=CC(=O)OC8)CC[C@]7(O)[C@@H]6CC[C@@H]5C4)O[C@@H]3C)O[C@@H]2C)C[C@H](O)[C@@H]1O,1982,Cardiotonic,Small molecule,False,True,False,False,True,False,True,False
PARITAPREVIR,CHEMBL3391662,Cc1cnc(C(=O)N[C@H]2CCCCC/C=C\[C@@H]3C[C@@]3(C(=O)NS(=O)(=O)C3CC3)NC(=O)[C@@H]3C[C@@H](Oc4nc5ccccc5c5ccccc45)CN3C2=O)cn1,2014,,Small molecule,False,True,False,False,True,True,False,False
GRAZOPREVIR,CHEMBL2063090,C=C[C@@H]1C[C@]1(NC(=O)[C@@H]1C[C@@H]2CN1C(=O)[C@H](C(C)(C)C)NC(=O)O[C@@H]1C[C@H]1CCCCCc1nc3ccc(OC)cc3nc1O2)C(=O)NS(=O)(=O)C1CC1,2016,,Small molecule,False,True,False,False,True,True,False,False
CANGRELOR,CHEMBL334966,CSCCNc1nc(SCCC(F)(F)F)nc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)OP(=O)(O)C(Cl)(Cl)P(=O)(O)O)[C@@H](O)[C@H]1O,2015,CANGRELOR TETRASODIUM,Small molecule,False,True,False,False,True,False,True,False
COBICISTAT,CHEMBL2095208,CC(C)c1nc(CN(C)C(=O)N[C@@H](CCN2CCOCC2)C(=O)N[C@H](CC[C@H](Cc2ccccc2)NC(=O)OCc2cncs2)Cc2ccccc2)cs1,2012,,Small molecule,False,True,False,False,False,True,False,False
LEVOTHYROXINE,CHEMBL1624,N[C@@H](Cc1cc(I)c(Oc2cc(I)c(O)c(I)c2)c(I)c1)C(=O)O,2000,LEVOTHYROXINE SODIUM,Small molecule,False,True,False,False,False,True,True,False
DEXTROTHYROXINE,CHEMBL559,N[C@H](Cc1cc(I)c(Oc2cc(I)c(O)c(I)c2)c(I)c1)C(=O)O,1967,DEXTROTHYROXINE SODIUM,Small molecule,False,True,False,False,False,True,False,False
VINORELBINE,CHEMBL553025,CCC1=C[C@@H]2CN(C1)Cc1c([nH]c3ccccc13)[C@@](C(=O)OC)(c1cc3c(cc1OC)N(C)[C@H]1[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]4(CC)C=CCN5CC[C@]31[C@@H]54)C2,1994,VINORELBINE TARTRATE,Small molecule,False,True,False,False,True,False,True,False
DIGOXIN,CHEMBL1751,C[C@H]1O[C@@H](O[C@H]2[C@@H](O)C[C@H](O[C@H]3[C@@H](O)C[C@H](O[C@H]4CC[C@]5(C)[C@H]6C[C@@H](O)[C@]7(C)[C@@H](C8=CC(=O)OC8)CC[C@]7(O)[C@@H]6CC[C@@H]5C4)O[C@@H]3C)O[C@@H]2C)C[C@H](O)[C@@H]1O,1975,Cardiotonic,Small molecule,False,True,False,False,True,True,True,False
LURBINECTEDIN,CHEMBL4297516,COc1ccc2[nH]c3c(c2c1)CCN[C@]31CS[C@@H]2c3c(OC(C)=O)c(C)c4c(c3[C@H](COC1=O)N1[C@@H](O)[C@@H]3Cc5cc(C)c(OC)c(O)c5[C@H]([C@H]21)N3C)OCO4,2020,,Small molecule,False,True,False,False,True,False,True,False
RIFAXIMIN,CHEMBL1617,CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(O)c(c5c(nc6cc(C)ccn65)c4c3C2=O)NC(=O)/C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C,2004,Antibacterial,Small molecule,False,True,False,False,True,True,False,False
ERYTHROMYCIN ESTOLATE,CHEMBL2218877,CCC(=O)O[C@H]1[C@H](O[C@@H]2[C@@H](C)[C@H](O[C@H]3C[C@@](C)(OC)[C@@H](O)[C@H](C)O3)[C@@H](C)C(=O)O[C@H](CC)[C@@](C)(O)[C@H](O)[C@@H](C)C(=O)[C@H](C)C[C@@]2(C)O)O[C@H](C)C[C@@H]1N(C)C,1967,ERYTHROMYCIN PROPIONATE,Small molecule,False,True,False,False,True,True,False,False
METILDIGOXIN,CHEMBL1697843,CO[C@H]1[C@@H](O)C[C@H](O[C@H]2[C@@H](O)C[C@H](O[C@H]3[C@@H](O)C[C@H](O[C@H]4CC[C@]5(C)[C@H]6C[C@@H](O)[C@]7(C)[C@@H](C8=CC(=O)OC8)CC[C@]7(O)[C@@H]6CC[C@@H]5C4)O[C@@H]3C)O[C@@H]2C)O[C@@H]1C,not found,,Small molecule,False,True,False,False,True,False,False,False
